,Name,Products,Reviews,Sentiments
398,earphones,boAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,"For the first time, I am posting a review, just because the product compelled me to do so. Icouldn't find a single aspect missed or mis-handled by Boat. Well this is called, quality engineering. Well, some people say Boat enhances bass and thus compensates with clarity, but I would give my neutral and true feedbackBass : 10/10Clarity : 9/10Comfort ease n looks : 15/10Features :10/10The best buy from flipkart yet..",positive
399,earphones,boAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,First of all the Delivery boy is a good guy. Nice receive and responce. Product is super. Packing also good.  I fell Red color is not sufficient for me. Otherwise totally awesome product. Delivery is too long. Iam taking one week after booking. Thankyou flipcart and boat 235v2 also.,positive
400,earphones,boAt Rockerz 370 Bluetooth Headset,"Good built quality , not a headphone with immense sound..u can hear the songs in full volume for long time...nd most important one it has a very good looks.. overall a worth buying one in this price...",positive
401,earphones,boAt Rockerz 370 Bluetooth Headset,I've been using boat Rockerz 400 it had very nice bass and sound clarity but built quality  little disappointed But boat did great work after making boat rockerz 370 sooooo great in sound quality and bass as well as built quality really satisfied after buying this.... 🤗🤗,positive
402,earphones,boAt Rockerz 370 Bluetooth Headset,Nice product... First of all thank you flipkart... It is an amazing product and such a nice sound... I loved it very much... 😊😊,positive
403,earphones,boAt Rockerz 370 Bluetooth Headset,Amazing product....🔥Boat is also an emotion for all music lover though 💖Also flipkart is the best Super fast delivery before the due date,positive
404,earphones,boAt Rockerz 370 Bluetooth Headset,Most of say that 450 is best but this is not like that...amazing  and fabulous product. I repeat it is THE BEST,positive
405,earphones,boAt Rockerz 370 Bluetooth Headset,Review after 4 months Still good sound quality with bass... Nice battery backup it gives 7-9hrs on continue usage and on normal usage upto 3-4 days.... At first it's tight on ears but after usage for weeks it's normal nd perfect fit over ears,positive
406,earphones,boAt Rockerz 370 Bluetooth Headset,Just wow bt size nd headphone adjust type is not good plzz try to more better... Plz nd all type was nice 👍🏻👍🏻 nd thank you 😊,positive
407,earphones,boAt Rockerz 370 Bluetooth Headset,Good battery and good and decent bass very like it,positive
408,earphones,boAt Rockerz 370 Bluetooth Headset,Its a best head phone in the boat 1.sound ouality is good 2.bass is also good 3. Battery is also last long Over all it looks also good,positive
409,earphones,boAt Rockerz 370 Bluetooth Headset,Fine product but I figured that left one is more clear than the right one and the size is not suitable for people with larger head,positive
410,earphones,Oxhox Magnetic Bluetooth Headset with Mic Bluetooth Headset,Very good product. The sound is little a bit low. But good as comparing to its price. Otherwise very good product. Must buy,positive
411,earphones,Oxhox Magnetic Bluetooth Headset with Mic Bluetooth Headset,very good product sound quality and bass was great feeling good but the battery time was too short battery was draining fastly after a continuous use for 2 hours and this is no sweat or water proof the magnetic field is very good and the charging time takes a long time  NB:- The best product under this price you can buy simply great,positive
412,earphones,Oxhox Magnetic Bluetooth Headset with Mic Bluetooth Headset,The best product and high base and Sound clarity is very good condition so nice,positive
413,earphones,Oxhox Magnetic Bluetooth Headset with Mic Bluetooth Headset,i am very happy with FLIPKART ON LINE SHOPPING APPLICATION'S PRODUCTS ARE VERY NICELY and standard company's good performance very well products selling to customers ok more than largest thanks for FLIPKART ON LINE SHOPPING,positive
414,earphones,Oxhox Magnetic Bluetooth Headset with Mic Bluetooth Headset,I am so happy with it nice product but color is changed 🙄 battery end in an hour but nice product according to price,positive
415,earphones,Oxhox Magnetic Bluetooth Headset with Mic Bluetooth Headset,"Super design fit for ears, Mike is awesome comfortable to speak with mic Best for this prize Best way to buy Buy Now hurry",positive
416,earphones,Oxhox Magnetic Bluetooth Headset with Mic Bluetooth Headset,nice product,positive
417,earphones,Oxhox Magnetic Bluetooth Headset with Mic Bluetooth Headset,Nice product 👍,positive
418,earphones,Oxhox Magnetic Bluetooth Headset with Mic Bluetooth Headset,it's awsm.. but sound🔊 quality low,negative
419,earphones,Oxhox Magnetic Bluetooth Headset with Mic Bluetooth Headset,very very good product thanks Flipkart,positive
420,earphones,vivo High Bass Earphones Noise Isolating White 1103 Wired Headset,"It's sound quality is good and awesome but the main thing is the quality is very worst,,so don't buy this product,I will not say that the sound quality is not good ,it sound quality is very impressive but you will get broked within a week,,so remember before buying this ,,,",positive
421,earphones,vivo High Bass Earphones Noise Isolating White 1103 Wired Headset,same product,neutral
422,earphones,vivo High Bass Earphones Noise Isolating White 1103 Wired Headset,Very good,positive
423,earphones,vivo High Bass Earphones Noise Isolating White 1103 Wired Headset,Very very nice headphones 👉👌👌👌👌👌👌👌,positive
424,earphones,vivo High Bass Earphones Noise Isolating White 1103 Wired Headset,Superb sound  quality and amazing base. You must purchase it,positive
425,earphones,vivo High Bass Earphones Noise Isolating White 1103 Wired Headset,NYC product,neutral
426,earphones,vivo High Bass Earphones Noise Isolating White 1103 Wired Headset,Nice,positive
427,earphones,vivo High Bass Earphones Noise Isolating White 1103 Wired Headset,"Super, osmm",positive
428,earphones,vivo High Bass Earphones Noise Isolating White 1103 Wired Headset,Good Quality Earphone,positive
429,earphones,vivo High Bass Earphones Noise Isolating White 1103 Wired Headset,Best earphone I got it @162,positive
430,earphones,boAt 100 Wireless Neckband with BT 5.0 IPX4 Bluetooth Headset,Just in love with this product is. Worth every penny. Battery backup is top notch 👌 I gifted this to one of my friend and he just loved it.,positive
431,earphones,boAt 100 Wireless Neckband with BT 5.0 IPX4 Bluetooth Headset,"Loved this wireless earphone. Very comfortable to wear and battery stays for so long at least for a week or so, if not used much. Sound quality is excellent. Music lovers must have this at cheaper price. Go for this without any 2nd thought.",positive
432,earphones,boAt 100 Wireless Neckband with BT 5.0 IPX4 Bluetooth Headset,sound quality is crisp which is good for phone calls.bass is OK which is gooddesign is also too good. just cables are extrà long. and battéry backup is too good it runs for 2 days continuously,positive
433,earphones,boAt 100 Wireless Neckband with BT 5.0 IPX4 Bluetooth Headset,"Performance  : Average sound quality  with medium  Base function,  dont expect more on Sound  quality and also not poor sound quality,  Its Average  as i mentioned Battery  : Great battery  backup.  I have used JBL run BT earlier costs above 2k,  which is having  3 to 4 hr only battery  backup. Compare  to that,  this Boat 100,  having superb  battery  back up. Even i connecting whole day in this lockdown  for my WFH office calls,  at end of day,  still battery power  will be there.Getting...",positive
434,earphones,boAt 100 Wireless Neckband with BT 5.0 IPX4 Bluetooth Headset,Excellent quality works great than boat rockers 225 awesome performance charging lasts upto 2 days and it's taking just one and half hour for full charge,positive
435,earphones,boAt 100 Wireless Neckband with BT 5.0 IPX4 Bluetooth Headset,The product is good but Mic quality should be better as if you are doing work from home and you need to talk through this then sometimes other persons not able to hear properly... but for listen music or watch movie it is excellent.,positive
436,earphones,boAt 100 Wireless Neckband with BT 5.0 IPX4 Bluetooth Headset,Good,positive
437,earphones,boAt 100 Wireless Neckband with BT 5.0 IPX4 Bluetooth Headset,value for money nice wireless neckband in boat,positive
438,earphones,boAt 100 Wireless Neckband with BT 5.0 IPX4 Bluetooth Headset,"Average sound and everything but there's this awful voice over on two occasions. One when you increase the volume to maximum, this voice says ""Maximum Volume"", it takes a good 4-5 seconds to say it. And that voice overrides whatever you're listening to. So once the voice is done saying max volume, you've missed 4-5 seconds of whatever you're listening to.But worse, is when it hits 30% battery. The same voice says ""Oops, Battery Low"". It also takes 4-5 seconds and makes you miss 4-5 seconds ...",negative
439,earphones,boAt 100 Wireless Neckband with BT 5.0 IPX4 Bluetooth Headset,good product...,positive
440,earphones,Jack Klein i7tws Bluetooth Headset,Must buy it it is a very good product,positive
441,earphones,Jack Klein i7tws Bluetooth Headset,Awesome products must by it...,positive
442,earphones,Jack Klein i7tws Bluetooth Headset,Good product must buy it.Neha kumari.Delhi,positive
443,earphones,Jack Klein i7tws Bluetooth Headset,very nice value for money battery backup little short but 3h is ok,positive
444,earphones,Jack Klein i7tws Bluetooth Headset,Good quality,positive
445,earphones,Jack Klein i7tws Bluetooth Headset,I like very much.wow..............,positive
446,earphones,Jack Klein i7tws Bluetooth Headset,Good product,positive
447,earphones,Jack Klein i7tws Bluetooth Headset,For this price it's good,positive
448,earphones,Jack Klein i7tws Bluetooth Headset,This is very amazing product,positive
449,earphones,Jack Klein i7tws Bluetooth Headset,Cabel is no working in this product.,negative
450,earphones,boAt Bassheads 242 Wired Headset,"worth enough under this price categoryBuild Quality :It came up with secured tangled wire,hope it will provide additional safety to this product.Sound Quality :They compromise sound Quality under high volume, for normal volume it's fine to hear.Bass and treble :As usual they focused on bass and treble, which is incredible under this price category. Rich bass and good treble are provided.Comfort :The product is light weight and fits into the ear comfortably** Guys who prefer Rich...",positive
451,earphones,boAt Bassheads 242 Wired Headset,At first I give a big Thank you to the boAt for releasing this qualities earphones in this price.I used many jbl & sony headphones before. But this is the best qualities earphone in this prices. The sound quality & the bass is very good. I just love it🔥🥰,positive
452,earphones,boAt Bassheads 242 Wired Headset,"Superb earphones from # boat , superb audio quality, clear vocals, bass is not very deep but sweet bass for improve music quality. This earphone is awesome in this budget, nice fitting with 2 extra pairs of earbuds. Build quality is not very premium but ok with this price. Overall i'll give 4.6/5 ⭐⭐",positive
453,earphones,boAt Bassheads 242 Wired Headset,Outstanding ear phone with mic is pretty good will build ear buds love it,positive
454,earphones,boAt Bassheads 242 Wired Headset,"Sound quality is good when you are a music lover.. but not very good for phone calls as it produces lot of bass, which reduces the voice clarity. but it's awesome for bass music.",positive
455,earphones,boAt Bassheads 242 Wired Headset,"great sound quality, heavy output. bass is 8/10 but design and everything is top-notch and i would say the best quality and 100% worth the price. using it from the past 3 months and after using the boat's 2-3 earphones i m gonna stick with this brand for a long time :D awesome work.",positive
456,earphones,boAt Bassheads 242 Wired Headset,"Such a nice product. Sound quality is best. If u want to buy a good earphones with low budget, this is a best product to buy. Worth for money. Thanku boat and flipkart",positive
457,earphones,boAt Bassheads 242 Wired Headset,"This is call a best brand earphone., guys i suggest to purchase this product plzzz... ultimate and next level product.. after review of this product i will buy this product again and agin ifvthe price gone high as well.....        those who reads the reviews i request you all to not go with any other brand becoz this is the next generation earphone and plz do purchsae this... also wantvto write about the color the perfect look i suggest to purchase this color as well",positive
458,earphones,boAt Bassheads 242 Wired Headset,"This review is after using it for almost 6 months trust me this is the best earphones the sound ,bass and quality of audio is just perfect I have dropped this earphones two times in water but still it is working perfectly the only problem is he colour fades near the jack as in the picture which is not a big problem believe me you should buy it without thinking .Like if it is helpful",positive
459,earphones,boAt Bassheads 242 Wired Headset,Pretty good & quality earphone in such range..... Loved the bass & also the sound quality..... Surely it is a product worth buying,positive
460,earphones,Ubon BT-5100 Bass Factory Bluetooth Headset,Thank you Flipkart ❤️Good at this price. Sound quality is superb battery backup is also good charges full within 1 hour...Butt a bit heavy!!! Overall it's a good headphone to use,positive
461,earphones,Ubon BT-5100 Bass Factory Bluetooth Headset,Awesome headphones with good quality material.Sound and Bass quality is very good....average price product.too fast delevery. Thank you flipkart,positive
462,earphones,Ubon BT-5100 Bass Factory Bluetooth Headset,Very nice ❤️❤️,positive
463,earphones,Ubon BT-5100 Bass Factory Bluetooth Headset,"Product is Awesome😊😊at this price range, Classy Product👏🏻👌👌",positive
464,earphones,Ubon BT-5100 Bass Factory Bluetooth Headset,Classy product.,positive
465,earphones,Ubon BT-5100 Bass Factory Bluetooth Headset,The bass quality of the product is excellent and battery life is also good and also look is better.,positive
466,earphones,Ubon BT-5100 Bass Factory Bluetooth Headset,"Product is awesome at this price range, battery backup is huge, Sound quality is awesome",positive
467,earphones,Ubon BT-5100 Bass Factory Bluetooth Headset,Very gud item like this price,positive
468,earphones,Ubon BT-5100 Bass Factory Bluetooth Headset,It is mentioned that the battery lasts upto 10 hours but it works only 1-2 hours. Worst produch ever seen. Not value for money.,negative
469,earphones,Ubon BT-5100 Bass Factory Bluetooth Headset,Good Product.,positive
470,earphones,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,Good battery 🔋 👌 Sound awesome 👌 Bass 🔊  super Overall good 👍  product in one plus,positive
471,earphones,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,This review i was posted after 1 week using this 1+ bass editions neckband. It's sound quality is awesome bass effect also awesom then call audio quality also super when i receive this project it was 100% changed i was used more then 4 days in this neckband using audio and video player per day i am used 3 hrs approximately after 4 days i god 40% of remaining charger. i changed this  neckband with in 10 minutes its fully charged. its worth for money.,positive
472,earphones,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,This review i was posted after 1 week using this 1+ bass editions neckband. It's sound quality is awesome bass effect also awesome then call audio quality also super when i receive this project it was 100% changed i was used more then 4 days in this neckband using audio and video player per day i am used 3 hrs approximately after 4 days i got 40% of remaining charger. i changed this neckband with in 10 minutes its fully charged. its worth for money.,positive
473,earphones,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,"1. Call quality is Good. I have tested the call infront of high volume TV. The call was pretty good and didn't hear much noise if TV music. 4.5/52. Music is good. Bass is not as expected. But if you adjust the Equalizer, the Music is good. 4/5.3. Comfort is Pretty good. 5/5.4. Battery is also really good. 5/5.",positive
474,earphones,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,Very nice product with amazing battery back up and deep bass.. Awsome sound clarity.it is very flexible  Length of wire is little low.,positive
475,earphones,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,If you are bass lover don't dare to buy this. Bass is really very bad. I have used Sony earphones and they offer pretty good bass than it. I bought this due to hype but in actuality it's not even close to my expectations. Whenever i listen to music it makes me  🤬,positive
476,earphones,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,It was a fantastic experience using this earpiece its just awesome and i loved it like anything it has all the features qnd a definitely good base with good sound quality..i was bit unhappy with its clarity else i was really impressed by its working,positive
477,earphones,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,Quality is very goodAndSound and bass is also very good But battery is not good Battery backup is not 17hours Battery backup only 10 hours on full volumeAnd this earphone is very good on all condition But battery is not on markAnd 10 to 12 it charge 70 to 80 and playback time upto 8 hoursAnd it completely charge in 20 to 30 minutes But no warning for low batteryI check two time i can not seen low battery warningOverall great product in this price,positive
478,earphones,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,"The sound quality is really good and it's worth every penny. But the unit I received had some manufacturing defect so after around 3 months of use, the volume in the left side kept decreasing for a week and then completely stopped. Thanks to the one year warranty I took it to the service centre for replacement. And they said I'll get the new one in 7 to 10 days! That's a long time for a music lover to stay without earphones... I also checked the OnePlus website and there were a lot of people ...",positive
479,earphones,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,The quality of the headphone is awesome. Easy to connect to any mobile and PC. Sound quality and bass are satisfactory and worth every penny. Go for it!,positive
480,earphones,boAt Airdopes 131 Bluetooth Headset,Design and fitting are very good . sound quality is very good .In 1299 rs it cannot be any better . So without having any other thought go for it,positive
481,earphones,boAt Airdopes 131 Bluetooth Headset,(1) Worth of the money 💰(2) Nice design & comfort 👂(3) Good battery backup🔋(4) Nice sound quality and Bass also 🎶,positive
482,earphones,boAt Airdopes 131 Bluetooth Headset,"Very good option at this pricePros: Build quality, clear sound, Lightweight, branded product at low price, perfect fitting, insta wake up technology Good bass and sound(by using other music players mentioned below) Cons: Low bass which can control by other music players like Google play music, Dub music player or third party equaliser app. You will get perfect sound by playing music on this players.",positive
483,earphones,boAt Airdopes 131 Bluetooth Headset,This price segment this is pretty good and love this boat product and sound quality is average bad battery backup is super I love this airdops,positive
484,earphones,boAt Airdopes 131 Bluetooth Headset,Bass is not upto the mark. Sound quality is excellent. Cryastal clear sound. Boat should improve the bass quality in this airdopes. Boats other headphones having best bass .overall it's good and value for money.,positive
485,earphones,boAt Airdopes 131 Bluetooth Headset,"I ordered the product in the sale on 22nd Aug & immediately received it on the morning of 23rd Aug.I must say at this price point the product is quite good. Good sound quality, good hardware, comfortable to ears & one part I liked is that it has C type charging port.Just one thing is missing which is mentioned on the box of product - Additional earmuffs for which I will be writing to Flipkart.Rest as of now is great. Time shall tell how great this product is.",positive
486,earphones,boAt Airdopes 131 Bluetooth Headset,Although design is gud in look but the sound quality is cheapest...not only cheapest...its too cheapest and annoying...😣Not satisfied at this price... Boat rockerzz 255 is too much better then these eardopes at this price rate... 👎👎👎I have boat eardopes 281 which is also very good in sound and design...,positive
487,earphones,boAt Airdopes 131 Bluetooth Headset,"Worth a single penny 👍👍, big thumbs up.I am simply giving 5 star rating, it exceeds my expectations,  those who is thinking to get something in affordable range,this airdopes are made for them only 👍 .I ordered this on first sale , though I wanted to order Black color, but black was out of stock so I have to order this color which looks elegant as well. After using for a day I am writing this, this is worth to buy , don't think too much just go for it, according to price nothing is com...",positive
488,earphones,boAt Airdopes 131 Bluetooth Headset,"I hope you guys find this review helpful, well it's too soon for a review but I think it's worth every penny, Sound - Do not have high expectations for bass atleast, rest of the sound is amazing, you get a clear voice even if it turns a bit windy on roads, songs when played have a clear voice, good for casual song listening, you can watch movies and browse, sound is good even when you play games on phone.Battery backup - is amazing, I've been using it the whole day, as soon as you put the...",positive
489,earphones,boAt Airdopes 131 Bluetooth Headset,Good product with fine looks. Bass is not super good but it is ok u can feel beats.connectivity is good overall product is good but one thing hurts me is that it is not waterproof 😭 and this is a issue for me rest I am happy because it's design is pretty cool . I had  already one plus wireless earphone but whenever I use it it's neck wire irritates me😂,positive
490,earphones,Oxhox HBS-730 Wireless compatible with 4G redmi Headset with Mic Bluetooth Headset,nice ........😊😊.but not best .😂...because I  dissatisfied with battery back up ........and I can't hear clear voice during call ...😘😘....except these all things are gud .....and their design's best .....😍,positive
491,earphones,Oxhox HBS-730 Wireless compatible with 4G redmi Headset with Mic Bluetooth Headset,Wonderful product  correct description in their panel. product has amazing good quality clear sound  genuine product each and everyone must buy this product thank you flipkart and seller.    after six month less i write this review it's working well.,positive
492,earphones,Oxhox HBS-730 Wireless compatible with 4G redmi Headset with Mic Bluetooth Headset,i am happy  love u filipkrt ❤️Sound and bass are good 🤟🙂but suddenly Bluetooth does not work😔😔 and battery does not last long 😟😟 The battery would have been better if it had some good quality,positive
493,earphones,Oxhox HBS-730 Wireless compatible with 4G redmi Headset with Mic Bluetooth Headset,Nice product 👍👍👍👍👍👍👍👍👍. I really like this but . If I talk about battery .it is also good .sound quality is also good . I am giving big thumbs up to this product👍👍👍👍👍👍👍👍👍👍,positive
494,earphones,Oxhox HBS-730 Wireless compatible with 4G redmi Headset with Mic Bluetooth Headset,It's a Best Product and I liked it very much . It's truly great and excellent also it's battery backup is very very  nice and  good .,positive
495,earphones,Oxhox HBS-730 Wireless compatible with 4G redmi Headset with Mic Bluetooth Headset,it's a good product but the sound is not much good that I expected and the mic quality too if u improve it I will happily give u five stars ok but it is cheap and best for listening songs,positive
496,earphones,Oxhox HBS-730 Wireless compatible with 4G redmi Headset with Mic Bluetooth Headset,I am always happi with my flipkart bcoz its giving good products wat I expect more love you flipkart,positive
497,earphones,Oxhox HBS-730 Wireless compatible with 4G redmi Headset with Mic Bluetooth Headset,Product ok but pause button is not working 😕😕,positive
498,earphones,Oxhox HBS-730 Wireless compatible with 4G redmi Headset with Mic Bluetooth Headset,good product,positive
499,earphones,Oxhox HBS-730 Wireless compatible with 4G redmi Headset with Mic Bluetooth Headset,Bass Boosted 👌🏻Treble is quite low✌🏻Well this is good Bluetooth Headset in this Price Range 🎧🎧🎧,positive
500,earphones,boAt Airdopes 381 with ASAP charge Bluetooth Headset,Outstanding product Awsmmmm clearity nd basss is superb Nd very nice build quality Connectivity is very easy nd the charging case is also gr8 #MustPurchaseProduct 😍❤️,positive
501,earphones,boAt Airdopes 381 with ASAP charge Bluetooth Headset,"This product wasn't having a lot of reviews when I bought it. I was a bit worried whether I'm wasting my money. But after I used the airdopes I felt it's worth the money. The sound quality is excellent. During calls, the other person is able to hear your voice properly. The bass is awesome you'll enjoy metal as well as classic with this airdopes. I would just say, plug into the Nirvana.",positive
502,earphones,boAt Airdopes 381 with ASAP charge Bluetooth Headset,"I have just bought this couple of days back and I am extremely satisfied with the product. It has very good battery back up and lasted for over 5 hrs at a stretch for calls today (didn't test while listening to music yet for a long duration). The voice quality is very clear during calls from indoors, I have got that checked with multiple people (haven't tested outdoors yet). The touch response is pretty decent and responsive (takes a little while to get used to and not accidentally pause or a...",positive
503,earphones,boAt Airdopes 381 with ASAP charge Bluetooth Headset,"Reviewing after using 3 days.Sound : So I'm going to tell you in sort and Simple, you'll not get better then this. I've tried JBL, Realme, Apple but they are not for music lovers Maybe they are good for calling.Design : The only resign of deduction of 1 star. It was somewhat bulky and hevyier. In jeans pocket it was look like a stone.Battery : You'll be impressed by the battery backup, case has 500mAh battery.Connectivity : The connectivity was good and fast, I'm not facing any issues...",positive
504,earphones,boAt Airdopes 381 with ASAP charge Bluetooth Headset,Great Product from BoAtActually I have not reviewed any products for past few years. But reviewing this product since this is so good for the price we pay. Using this for past two days and Iam really impressed with the sound clarity. I did not expect the bass to be as good as this. Call clarity is great. Only problem I faced is connectivity. It takes some time to connect to the right ear bud. Overall looks like a great product from BoAt.😍😍,positive
505,earphones,boAt Airdopes 381 with ASAP charge Bluetooth Headset,Don't buy it one week it's work properly but after one week right side airdrops dosen't work,neutral
506,earphones,boAt Airdopes 381 with ASAP charge Bluetooth Headset,bass is nice & good sound quality little bit I confuse purchase this item on color but its will be nice color and good design. I loved it boat airdops.,positive
507,earphones,boAt Airdopes 381 with ASAP charge Bluetooth Headset,It kind of work for a while. And then it will work if it likes to work,positive
508,earphones,boAt Airdopes 381 with ASAP charge Bluetooth Headset,quality is good for this price. its just that i didn't expected that it works even though it fell on the ground so many times. It hit on the ground just like a dancing ball countless times. its not only good but durable too.,positive
509,earphones,boAt Airdopes 381 with ASAP charge Bluetooth Headset,awesome sound quality just love it and calling experience is also very good very nice and premium feeling true wireless earbuds I am very happy with my purchase,positive
510,earphones,boAt Rockerz 235v2 Bluetooth Headset,1-more flexible2-bass is very high3-sound clarity is good 4-battery back up to 6 to 8 hour's 5-main thing is fastest charging system is available in that. Only 20 min charge and get long up to 4 hours back up 6-killing look awesome 7-for gaming that product does not support 100% if you want for gaming then I'll recommend you please don't buy but you want for only music then this product is very well for you.. 8-no more wireless headphones are comparing with that headphones at this pric...,positive
511,earphones,boAt Rockerz 235v2 Bluetooth Headset,Super sound and good looking I like that prize,positive
512,earphones,boAt Rockerz 235v2 Bluetooth Headset,"Very much satisfied with the device at this price point being from an awesome brand. Design wise , I liked it more than rockerz 255 model.Bought the model blindly on its very first day with zero reviews and it was a wonderful choice I must say.Bluetooth 5.0 enables us to connect devices simultaneously. And vibration motor for calls , its too good.",positive
513,earphones,boAt Rockerz 235v2 Bluetooth Headset,Hallo friends This is boAt rockerz 235v2  bluetooth neckband This is the official Review from FORMAL CREATION  youtube channel .  if you like to see the Review just check it .My Opinion ⬇️Bass   9/10Sound quality  10/10Build Quality  9/10comfort  8/10 gaming  6/10lets check the pros and cons of this product😁pros :1. dual connectivity  2. bluetooth v5.0  gives a fast and good connection3. IPX5 rating    (in my video i made a  water test)4. vibration alert5. magneti...,positive
514,earphones,boAt Rockerz 235v2 Bluetooth Headset,Sound quality super battery backup super quality super this price range super and this value for money,positive
515,earphones,boAt Rockerz 235v2 Bluetooth Headset,"Nice headphone, bass was very good and sound is clear. I am purchase for calling purpose and best choice even riding on bike wear in one ear and opposite end voice was clear and no complaint for calling.. Battery backup 1 full day",positive
516,earphones,boAt Rockerz 235v2 Bluetooth Headset,Awesome colour! Amazing experience .. but only the charging data cable is not of good quality and adjustable clip is not so tight.,positive
517,earphones,boAt Rockerz 235v2 Bluetooth Headset,"Wowwww it's amezing bluetooth nice look, nice price, nice battery back up, I love always flipkart product's and Flipkart replacement and refund policy, you can return or refund after received a demegzed product",positive
518,earphones,boAt Rockerz 235v2 Bluetooth Headset,"For the first time, I am posting a review, just because the product compelled me to do so. Icouldn't find a single aspect missed or mis-handled by Boat. Well this is called, quality engineering. Well, some people say Boat enhances bass and thus compensates with clarity, but I would give my neutral and true feedbackBass : 10/10Clarity : 9/10Comfort ease n looks : 15/10Features :10/10The best buy from flipkart yet..",positive
519,earphones,boAt Rockerz 235v2 Bluetooth Headset,First of all the Delivery boy is a good guy. Nice receive and responce. Product is super. Packing also good.  I fell Red color is not sufficient for me. Otherwise totally awesome product. Delivery is too long. Iam taking one week after booking. Thankyou flipcart and boat 235v2 also.,positive
520,earphones,Samsung Level U2 With Type-C Charging Bluetooth Headset,I received headphones on 3 March 2019 .Review date 9 Feb 2020.1. Bluetooth connection gets disconnected from phone automatically 1 week after I purchased these problem started. 2. Not so powerful enough it's ok ok.3. Headphones are not working from 9th month that is Jan 2020 . So headphones life 8-9 months if used whole day from morning 10 to evening 6-6.304. Not comfortable while in gym design is not apt for gym use while wearing t-shirt without color. 5. Earbuds used in headphones ar...,negative
521,earphones,Samsung Level U2 With Type-C Charging Bluetooth Headset,"having a great sound with optimal bass, great fit in ears and comfortable neck band. Till time didn't tried while driving to check the noise.",positive
522,earphones,Samsung Level U2 With Type-C Charging Bluetooth Headset,Product looks good with very good battery life but it's fails in comfort to use for long time and speaking while driving a bike is not possible as the microphone placement is on neck band and call back option also not there. I used couple of cheaper Bluetooth headsets before like bluedio which were good in these aspects where brand like Samsung failed to provide.,positive
523,earphones,Samsung Level U2 With Type-C Charging Bluetooth Headset,This product is adorable sounds quality is to much good it's amazing feeling when I listen songs with level it's amazing battery backup 1000% good amazing 👍✌👌👌👌,positive
524,earphones,Samsung Level U2 With Type-C Charging Bluetooth Headset,Nice but burds are too large and  not comfortable in my Ear  and this product are so nice so beautiful ..  sounds quality so nice but Deep bass no this product,positive
525,earphones,Samsung Level U2 With Type-C Charging Bluetooth Headset,"Out of all available in market this is good, on every aspect its good except the earbuds. it shud be be like round shape instead of this design to make it fit perfectly",positive
526,earphones,Samsung Level U2 With Type-C Charging Bluetooth Headset,"Really good product, nice quality, actually my target was erganomic fit ear buds. Sound quality is not the best but I'm totally satisfied. Battery backup superb, if continuously used fro music I think there will be more than 10 hrs but my usage is mixed like calls plus music and perday aprox 2 hours of usage and I'm getting a backup of 10 to 14 days",positive
527,earphones,Samsung Level U2 With Type-C Charging Bluetooth Headset,"Pros:- Voice clarity is awesome. - Battery backup is awesome. Takes around an hour to charge it fully and it lasts around 5-6 hours.- Wearing it and handling is good.Cons:- You won't get bass effect in it.- Earbuds don't fit in ear perfectly, they keep on dropping out after sometime, though tried other sizes. But you can use the C shaped earbuds which at least hold on to your ear.Otherwise it's a good product.",positive
528,earphones,Samsung Level U2 With Type-C Charging Bluetooth Headset,Nice brand thanks to Flipkart......voice call is very good & song quality is also very good bass is also good ...as compare to other brands Samsung is definitely good brand..... don't think for other brand just go for Samsung level u ......,positive
529,earphones,Samsung Level U2 With Type-C Charging Bluetooth Headset,It is better than Boult Curve for:1) Samsung Level U Vibrates for incoming calls2) Samsung Level U connects faster than Boult CurveBoult Curve is better than this one because:1) Samsung Level U does not show battery percentage remaining on the phone bluetooth button2) Samsung Level U has lesser clarity for bass3) Samsung Level U does not fit very well in the ear compared to Boult4) Shape of Boult Curve is round and has flexible material so it turns around the neck well.  Samsung has a...,positive
530,earphones,T GOOD Lite SP-HS12BLK-32 Bluetooth Headset,Very nice 😍😍,positive
531,earphones,T GOOD Lite SP-HS12BLK-32 Bluetooth Headset,It is good but ..... The packaging is not good😠😠,negative
532,earphones,T GOOD Lite SP-HS12BLK-32 Bluetooth Headset,worst earphones I have ever purchased,negative
533,earphones,T GOOD Lite SP-HS12BLK-32 Bluetooth Headset,Super sound,positive
534,earphones,T GOOD Lite SP-HS12BLK-32 Bluetooth Headset,the product is totally different . in image the pic of headphones is different and in real the thing is. don't buy it,neutral
535,earphones,T GOOD Lite SP-HS12BLK-32 Bluetooth Headset,Nice hadephone,positive
536,earphones,T GOOD Lite SP-HS12BLK-32 Bluetooth Headset,Awsome i love it,positive
537,earphones,T GOOD Lite SP-HS12BLK-32 Bluetooth Headset,Good,positive
